t,S_p,L_p,I_p,S_v,I_v
0.0,1.0,0.0,0.0,0.3,0.2
0.02000000000000001,0.9997183084392628,0.0002814812645023641,2.102962351659742e-7,0.3115440281329794,0.2076960188651004
0.04000000000000003,0.9994385286214098,0.0005606321756494118,8.392029411403773e-7,0.3222614901543321,0.214840994351158
0.060000000000000046,0.9991165030522727,0.0008815511521955585,1.9457955316732917e-6,0.3322602198071599,0.22150681629376168
0.08000000000000006,0.998866340603246,0.0011303414921674335,3.3179045862589388e-6,0.3416270037484714,0.2277513432662691
0.10000000000000007,0.9985472949122487,0.0014474699906419158,5.2350971094401984e-6,0.3504329068114944,0.2336219523519255
0.12000000000000009,0.998302009914744,0.001690697306759483,7.292778496287712e-6,0.3587369814603409,0.2391580127825567
0.1400000000000001,0.9980028757462361,0.0019872032895432317,9.9209642204847e-6,0.36658892388999625,0.24439265608196975
0.16000000000000011,0.997777189379366,0.002210306591787321,1.2504028845648376e-5,0.374031020196643,0.24935407321269118
0.18000000000000013,0.9975573566807531,0.002427352949707293,1.529036953879029e-5,0.3810996010277088,0.2540664850456368
0.20000000000000015,0.9974530947782959,0.002529339662805088,1.7565558898516594e-5,0.38782614915965,0.2585508805689139
0.22000000000000017,0.9973068985600786,0.002673055152495547,2.0046287425574387e-5,0.39423815729598555,0.2628255861421293
0.24000000000000019,0.9970085834677083,0.002967618335951437,2.379819634051446e-5,0.40035979501992935,0.26690671736895244
0.2600000000000002,0.9965792122074951,0.0033917791565928153,2.9008635912484726e-5,0.40621244443172844,0.27080853167722124
0.2800000000000002,0.9966376605141869,0.0033316469624235486,3.069252339032033e-5,0.41181512904353235,0.27454371256524684
0.3000000000000002,0.9964071418816959,0.003558302568954704,3.4555549350685754e-5,0.41718486534621946,0.27812359649208074
0.32000000000000023,0.9961420733861658,0.0038189703857085997,3.8956228126426106e-5,0.4223369335027002,0.2815583757808347
0.34000000000000025,0.9961306920481593,0.0038281598923350277,4.1148059506323175e-5,0.4272851227323337,0.28485724429263565
0.36000000000000026,0.9951488716310661,0.004797678837637507,5.344953129673757e-5,0.4320419222459369,0.28802853192844186
0.3800000000000003,0.9946155105984298,0.0053221728641519896,6.231653741868524e-5,0.4366186843407922,0.29107981431656266
