t,S_p,L_p,I_p,S_v,I_v
0.0,1.0,0.0,0.0,0.3,0.2
0.02000000000000001,0.999581960572771,0.0004177189393996682,3.20487829179619e-7,0.3008221427108406,0.20054809529761136
0.04000000000000003,0.9991571383155212,0.0008415558978525253,1.3057866264863043e-6,0.30163980319054495,0.20109320347302728
0.060000000000000046,0.9987622135842892,0.0012349478972541914,2.838518457061561e-6,0.30245302934075413,0.20163535745210392
0.08000000000000006,0.9982401200509673,0.0017543000674480607,5.579881585572441e-6,0.3032618680668436,0.20217458974578056
0.10000000000000007,0.9977490335363483,0.00224191459868306,9.051864969499671e-6,0.3040663651448033,0.2027109326173659
0.12000000000000009,0.9972904653708488,0.002696433457026726,1.3101172125887142e-5,0.304866565961238,0.2032444173756523
0.1400000000000001,0.9969289293107653,0.0030540716529136327,1.6999036322584254e-5,0.3056625158350826,0.2037750740852957
0.16000000000000011,0.9965090285478571,0.003469038834153012,2.1932617991090413e-5,0.30645425906043333,0.2043029325551029
0.18000000000000013,0.996021727088471,0.0039500059089222946,2.8267002608042606e-5,0.30724183686436357,0.2048280244103921
0.20000000000000015,0.9949538491237305,0.005003134721665543,4.301615460544343e-5,0.3080252888507978,0.20535038167838862
0.22000000000000017,0.9944113200239074,0.005535979952701299,5.2700023392332817e-5,0.3088046520636444,0.20587003775348578
0.24000000000000019,0.9938299144276925,0.0061062015374552005,6.388403485345598e-5,0.30957997800803594,0.20638701040355825
0.2600000000000002,0.9939931362282798,0.0059436472508920925,6.321652082890474e-5,0.31035130620226176,0.20690132824476873
0.2800000000000002,0.9922909942095489,0.007612436811193062,9.656897925894175e-5,0.3111186705841835,0.20741302436110953
0.3000000000000002,0.9914998375043452,0.00838411039868758,0.00011605209696856685,0.31188209281977447,0.20792214302106427
0.32000000000000023,0.9909780000842614,0.008891003932358909,0.00013099598338149675,0.31264162921605987,0.2084286927891423
0.34000000000000025,0.9915580202244269,0.008321117197828869,0.00012086257774594398,0.3133973260674061,0.20893269120335764
0.36000000000000026,0.9918985473664753,0.007985724119316863,0.00011572851420958965,0.31414922586441496,0.20943415858942735
0.3800000000000003,0.992114046199172,0.007773030202882838,0.00011292359794781466,0.31489737650937233,0.2099331088677587
0.4000000000000003,0.9922095621857058,0.007678100151552946,0.00011233766274420102,0.31564181564991783,0.21042956524158385
0.4200000000000003,0.9917888695711806,0.00808741491032262,0.00012371551850045654,0.31638255928047476,0.21092357161672304
0.44000000000000034,0.9920087455154192,0.007871086651604362,0.00012016783297944825,0.31711963694523726,0.21141515741920067
0.46000000000000035,0.9906572927064119,0.009186939378833277,0.00015576791475737324,0.31785308721718786,0.21190434213626066
0.48000000000000037,0.9906698648288136,0.009172599399403212,0.00015753577178500097,0.3185829365843772,0.21239115644956905
0.5000000000000003,0.9888350433571825,0.010952965378063445,0.00021199126475582894,0.3193092072968989,0.2128756344071887
0.5200000000000004,0.989581485953199,0.010225743261955753,0.00019277078484729201,0.3200319386945306,0.2133577921143731
0.5400000000000004,0.9896303307893819,0.010176092159301611,0.00019357705131859508,0.32075120615588654,0.21383760880235045
0.5600000000000004,0.988150382238193,0.011607918221348412,0.00024169954046090642,0.32146699453994193,0.2143151534042545
0.5800000000000004,0.9895232204884674,0.01027535242123301,0.0002014270903018459,0.3221793485356128,0.21479043422253505
0.6000000000000004,0.9902953176903379,0.009524564046287933,0.0001801182633762349,0.3228883486745915,0.21526342293266007
0.6200000000000004,0.9899391753272712,0.00986918128655134,0.00019164338617931508,0.323594025011814,0.21573414091875184
0.6400000000000005,0.9915317050498257,0.008321481473416886,0.00014681347675956152,0.32429637020796886,0.21620264620675844
0.6600000000000005,0.9907840390250543,0.00904782866209577,0.00016813231285234682,0.32499543990907265,0.2166689331001482
0.6800000000000005,0.9900847348770547,0.009725721208518452,0.00018954391442884913,0.3256912157281498,0.21713306921310782
0.7000000000000005,0.9887698020606581,0.01099813349846758,0.00023206444087561657,0.32638372303876595,0.2175950776915002
0.7200000000000005,0.9887674763671661,0.010998680196470604,0.0002338434363647476,0.3270729941359433,0.21805497406606922
0.7400000000000005,0.9846111973395761,0.015001618521547624,0.0003871841388781406,0.3277590026511717,0.21851283185119155
0.7600000000000006,0.9835951282953505,0.01597220157761291,0.00043267012703798865,0.32844177531186447,0.21896867079883092
0.7800000000000006,0.9832450017802709,0.016303197744040057,0.0004518004756906655,0.32912141341251044,0.2194224354404627
0.8000000000000006,0.9831362157329151,0.016402883100909003,0.00046090116617789116,0.32979792779009476,0.21987416012439853
0.8200000000000006,0.9827573065447025,0.016760572935172528,0.0004821205201264174,0.3304713007076827,0.22032390714463243
0.8400000000000006,0.9827650853152581,0.01674872522878759,0.000486189455956147,0.3311416606441067,0.22077159196327478
0.8600000000000007,0.982326750281922,0.017163136684825577,0.0005101130332546723,0.33180898312040724,0.22121728239593363
0.8800000000000007,0.9801824793560133,0.019201758296052262,0.000615762347937085,0.33247323762080305,0.2216610517022774
0.9000000000000007,0.9812707473444037,0.018160615948713973,0.0005686367068853526,0.33313449583769317,0.2221028703522846
0.9200000000000007,0.9793057684804655,0.02002373962330377,0.0006704918962338542,0.3337927511260628,0.2225427865828157
0.9400000000000007,0.9789355233864219,0.020369511477090103,0.0006949651364910094,0.33444810010922404,0.22298074480258723
0.9600000000000007,0.9767563069502027,0.022426434883131154,0.0008172581666683223,0.33510045823489687,0.22341687004654692
0.9800000000000008,0.9758784193960842,0.023248191122297243,0.0008733894816206117,0.3357498255056541,0.2238512022556367
1.0000000000000007,0.9738925244452943,0.025111069602380288,0.0009964059523271823,0.33639628723669973,0.2242836955289787
1.0199999999999985,0.9754324930451475,0.023653777236176576,0.0009137297186773861,0.3370398986673208,0.22471433352215334
1.0399999999999963,0.9717418189645894,0.027112542266383346,0.001145638769028705,0.33768059881344326,0.22514321560414416
1.059999999999994,0.9741863429012909,0.024810682965855858,0.0010029741328547318,0.33831848774480594,0.22557027958944387
1.0799999999999919,0.975921702373782,0.023171954971311377,0.0009063426549082398,0.33895372026863857,0.22599540806343846
1.0999999999999897,0.9729326627267768,0.02597209968287336,0.001095237590351779,0.33958615381760804,0.22641878050331563
1.1199999999999875,0.9715674183468717,0.027241795387433126,0.0011907862656970027,0.3402157781963333,0.22684044354019897
1.1399999999999852,0.9722348709589809,0.02660961435641868,0.001155514684602789,0.34084267560517323,0.22726035094381308
1.159999999999983,0.9739906341637209,0.024958784709900487,0.0010505811263807644,0.34146695399267624,0.22767843027829174
1.1799999999999808,0.9715306342098077,0.027252865774549422,0.0012165000156446162,0.34208858715556467,0.2280947428102672
1.1999999999999786,0.9699740924849221,0.028695975956344943,0.0013299315587348046,0.34270738800542827,0.22850951025006627
1.2199999999999764,0.9662525726132614,0.03214254748803094,0.001604879898709168,0.3433233603898009,0.22892276293834599
1.2399999999999742,0.9653601162341213,0.032957616558913355,0.0016822672069670176,0.34393660358958655,0.22933443535621006
1.259999999999972,0.9685535608662635,0.02998908341533653,0.0014573557184019805,0.3445472513808316,0.22974442707080808
1.2799999999999698,0.9716911380590029,0.027064216085492507,0.0012446458555062728,0.34515573159441265,0.23015234318285913
1.2999999999999676,0.9636411483531752,0.034514456375914035,0.0018443952709129127,0.3457615967933466,0.2305586636563937
1.3199999999999654,0.9672735421922112,0.031150340043517015,0.00157611776427382,0.3463646663189228,0.23096360127951665
1.3399999999999632,0.9636471843724824,0.034487897779744474,0.0018649178477751886,0.3469652355367218,0.2313668924251377
1.359999999999961,0.9628832103031842,0.035180277601956925,0.0019365120948610453,0.34756324309905284,0.23176862979513346
1.3799999999999588,0.9603953309924526,0.0374516268717466,0.002153042135803137,0.34815847999169824,0.2321690533800616
1.3999999999999566,0.9571075371261796,0.04044326308433956,0.0024491997894830627,0.3487509848763898,0.23256815512300386
1.4199999999999544,0.9557797958462914,0.0416382254765413,0.002581978677170115,0.349340901999007,0.2329658210175514
1.4399999999999522,0.9627770231197947,0.03523280888537193,0.0019901679948365336,0.3499286467822398,0.23336166552119605
1.45999999999995,0.9687901535226939,0.029687759108025666,0.0015220873692830727,0.35051461999440486,0.23375531739243788
1.4799999999999478,0.9675147814092532,0.03085918197841768,0.0016260366123318436,0.3510983318278345,0.23414729561819642
1.4999999999999456,0.9640769989783005,0.03401592963077347,0.0019070713909290198,0.3516797019918028,0.23453770932656226
1.5199999999999434,0.9564283651184874,0.0409911989640167,0.00258043591749903,0.35225818834684647,0.23492712915803562
1.5399999999999412,0.9556724342736748,0.04166498550275733,0.0026625802235711767,0.35283401782184953,0.23531535635388606
1.559999999999939,0.9538501100513004,0.043302751930208314,0.0028471380184945487,0.35340706107149433,0.23570254810403274
1.5799999999999368,0.9538162315788626,0.04332004275120905,0.0028637256699316385,0.3539781486758598,0.2360879013526669
1.5999999999999346,0.9519059344966044,0.045031567954997534,0.003062497548401831,0.35454656524357697,0.23647215870021168
1.6199999999999324,0.9518101502442311,0.045103014843322256,0.0030868349124503446,0.35511251389379145,0.23685514392636806
1.6399999999999302,0.9474637928215128,0.04899519996828706,0.0035410072102031605,0.35567608615321217,0.23723679209797727
1.659999999999928,0.9394535214070456,0.05612521463221181,0.00442126396074556,0.3562368856778923,0.2376175258520453
1.6799999999999258,0.9438555585536366,0.052185557666716606,0.003958883779650293,0.3567950281597177,0.23799725549397022
1.6999999999999236,0.9437350955294295,0.05227446731515546,0.003990437155418562,0.3573513843907313,0.2383751359378319
1.7199999999999214,0.9545703612710611,0.042542211917543184,0.0028874268113993572,0.3579060475321014,0.23875109944195144
