t,S_p,L_p,I_p,S_v,I_v
0.0,1.0,0.0,0.0,0.3,0.2
0.02000000000000001,0.9995953844782032,0.00040433276846895343,2.827533283257467e-7,0.3115440281929373,0.20769601880514252
0.04000000000000003,0.9991700849885906,0.000828639616058232,1.2753953518771838e-6,0.3222614906552529,0.21484099385023714
0.060000000000000046,0.9987571564226333,0.0012405004013416564,2.3431760261432836e-6,0.33226022150209367,0.22150681459882746
0.08000000000000006,0.9983038975668124,0.001691414195931593,4.688237256780616e-6,0.34162700783223926,0.2277513391825006
0.10000000000000007,0.9978424386231844,0.0021499741459419706,7.587230874884504e-6,0.35043291472273946,0.23362194444067963
0.12000000000000009,0.9973311855427499,0.002655589747819561,1.3224709431332016e-5,0.35873699509161133,0.23915799915128558
0.1400000000000001,0.99686638855657,0.003117237087362424,1.6374356068097705e-5,0.3665889454854701,0.2443926344864951
0.16000000000000011,0.9964062261049123,0.0035744092801859254,1.936461490234639e-5,0.3740310523877793,0.24935404102155423
0.18000000000000013,0.9960326062729069,0.003950068911409922,1.7324815684005707e-5,0.38109964669328455,0.2540664393800603
0.20000000000000015,0.9955060300102114,0.004469537245638639,2.4432744150489943e-5,0.3878262114159293,0.25855081831263405
0.22000000000000017,0.9951251127516973,0.004852020073086547,2.286717521647362e-5,0.3942382380001552,0.26282550543795913
0.24000000000000019,0.9946126531853587,0.005357784462018933,2.9562352622824206e-5,0.40035989757405926,0.2669066148148217
0.2600000000000002,0.9940761154458293,0.005885855815425522,3.8028738745607645e-5,0.40621257343685685,0.27080840267209244
0.2800000000000002,0.9935652256275775,0.006390026378989929,4.474799343339365e-5,0.4118152898654006,0.27454355174337824
0.3000000000000002,0.9930154683036305,0.0069300310587258615,5.450063764452683e-5,0.417185058276348,0.27812340356195164
0.32000000000000023,0.9925359759184983,0.007405997420163152,5.80266613394752e-5,0.4223371626012365,0.28155814668229795
0.34000000000000025,0.9920552031570319,0.007883175223210607,6.162161975820237e-5,0.42728539267723403,0.28485697434773477
0.36000000000000026,0.9915964086060918,0.008340185190525814,6.34062033832762e-5,0.43204224019303544,0.2880282139813432
0.3800000000000003,0.9909740049535194,0.008944750149179736,8.124489730154986e-5,0.43661906197093836,0.291079436686417
0.4000000000000003,0.9903612073468314,0.009540299775162095,9.849287800755177e-5,0.4410262164671195,0.2940175509191357
0.4200000000000003,0.9897673267376991,0.010118642269753935,0.00011403099254791959,0.4452731850597045,0.29684887662052944
0.44000000000000034,0.9889848522112956,0.01085865715664735,0.00015649063205793137,0.4493686677322149,0.29957921640080604
0.46000000000000035,0.9883501575242422,0.011470743329812447,0.00017909914594658772,0.4533206729915983,0.30221390887153776
0.48000000000000037,0.9879423338457475,0.011892365725073302,0.00016530042918040783,0.45713659237923915,0.304757877725142
0.5000000000000003,0.9874167812309285,0.012411918370109083,0.00017130039896347832,0.4608232616116521,0.30721567772242586
0.5200000000000004,0.9869081296637554,0.012917318350542988,0.0001745519857027297,0.4643870137299924,0.30959153480984025
0.5400000000000004,0.9863709175387892,0.013446592856796322,0.00018248960441552553,0.46783373536052586,0.31188937139326944
0.5600000000000004,0.9854911054486385,0.014262833012048955,0.000246061539313855,0.4711689013954635,0.3141128432121486
0.5800000000000004,0.9848947693390789,0.014842805651025567,0.0002624250098971267,0.47439762071712704,0.316265356642879
0.6000000000000004,0.9840795699826357,0.015598324476007593,0.00032210554135784223,0.47752466720996783,0.31835009339583986
0.6200000000000004,0.9834072803060988,0.01623857280156226,0.0003541468923404279,0.4805545059867107,0.32037003369124567
0.6400000000000005,0.9830779572746723,0.016607626055853072,0.00031441666947556654,0.48349133064229416,0.3223279629505999
0.6600000000000005,0.9824711499548715,0.017195339470245815,0.00033351057488319354,0.4863390754950321,0.32422649876255505
0.6800000000000005,0.9820674548394814,0.017619793626820326,0.0003127515336991732,0.48910143010159857,0.32606811144575926
0.7000000000000005,0.9815668640220626,0.01812043610900013,0.0003126998689379356,0.4917818794785704,0.3278551152947504
0.7200000000000005,0.9812041567670567,0.018506068874095616,0.00028977435884802407,0.4943837017572643,0.32958969922569314
0.7400000000000005,0.9805079414981129,0.01916645543870513,0.0003256030631831758,0.4969099919672562,0.33127392850716136
0.7600000000000006,0.9798499272696775,0.01979508246823048,0.00035499026209336336,0.49936367263279363,0.3329097572194789
0.7800000000000006,0.9789915044335725,0.020583841303813587,0.0004246542626150715,0.5017475103186141,0.3344990325892626
0.8000000000000006,0.9782814281018248,0.021252366491097456,0.0004662054070784924,0.5040641274700841,0.33604350209968503
0.8200000000000006,0.9774092768184933,0.022043905619164424,0.0005468175623433502,0.5063160101513711,0.33754482298613975
0.8400000000000006,0.9765603765261839,0.022813270777803346,0.0006263526960133418,0.5085055152424875,0.3390045707425371
0.8600000000000007,0.9764588947076478,0.023019505995845818,0.0005215992965070999,0.5106348918885416,0.3404242320076262
0.8800000000000007,0.9759979778182601,0.0234924870486216,0.000509535133118892,0.5127062797354233,0.34180521943978776
0.9000000000000007,0.9753522289392685,0.02410866906279397,0.0005391019979387738,0.5147216985160918,0.3431488941415509
0.9200000000000007,0.9746591375663357,0.024761390635011187,0.0005794717986544087,0.5166830768324779,0.34445654789938035
0.9400000000000007,0.9739692488359584,0.02541121815427653,0.0006195330097667938,0.5185922562768595,0.3457294091925221
0.9600000000000007,0.9734517622466569,0.025929518440209298,0.0006187193131361472,0.5204509961968692,0.3469686477532235
0.9800000000000008,0.9724177164513331,0.02683669321015184,0.0007455903385175404,0.5222609704325404,0.34817538642666446
1.0000000000000007,0.9716331834224017,0.02755348293267261,0.0008133336449278125,0.5240237825901727,0.3493506938340631
1.0199999999999985,0.9714770342686233,0.02780757412259069,0.0007153916087874988,0.5257409747895567,0.3504955829632481
1.0399999999999963,0.9703964440439443,0.02874219978714404,0.0008613561689127963,0.5274140079775425,0.3516110376480211
1.059999999999994,0.9695285170498484,0.029515488358197648,0.000955994591955497,0.5290442793227378,0.35269800147012187
1.0799999999999919,0.9689026599419253,0.03011607599244964,0.0009812640656271434,0.530633141453976,0.35375736436471583
1.0999999999999897,0.9687133762777039,0.03040383951600234,0.0008827842062962862,0.5321818903920604,0.35478998011901436
1.1199999999999875,0.9682328474099872,0.030897814100196784,0.0008693384898192091,0.5336917593712717,0.35579667760272893
1.1399999999999852,0.9671806976441958,0.03180419837613061,0.0010151039796765906,0.5351639359489542,0.35677824836375066
1.159999999999983,0.9662598792786645,0.03260970303810825,0.0011304176832304957,0.5365995540165965,0.35773545900425435
1.1799999999999808,0.9656774010766596,0.03317880948713483,0.0011437894362090033,0.5379997138828236,0.3586690351926843
1.1999999999999786,0.9645600559217504,0.03411287881357207,0.0013270652646808626,0.5393654488221439,0.35957969894119685
1.2199999999999764,0.9641281968821857,0.03458302325914545,0.0012887798586722747,0.5406977968957983,0.3604681003634513
1.2399999999999742,0.9630949442705925,0.035453196471402576,0.001451859258008122,0.541997728573845,0.36133489340289815
1.259999999999972,0.962656033821226,0.03593003040198574,0.0014139357767914923,0.543266176464763,0.3621807092428193
1.2799999999999698,0.961164564991755,0.03708614520754916,0.0017492898006989924,0.5445040293985752,0.3630061651680833
1.2999999999999676,0.9598666759315231,0.03809494875327271,0.0020383753152074823,0.5457121605633107,0.3638118391933531
1.3199999999999654,0.9588272477660781,0.0389389922630098,0.0022337599709153144,0.5468913929914255,0.36459830717442676
1.3399999999999632,0.9582761825170946,0.03949915599733516,0.0022246614855732315,0.5480425666174298,0.36536607819359346
1.359999999999961,0.9581898407303977,0.03978287823130283,0.002027281038302316,0.5491664710067184,0.3661156641301463
1.3799999999999588,0.9570830382952624,0.04066895384841072,0.0022480078563300336,0.5502638754249738,0.3668475517568553
1.3999999999999566,0.9576385518387674,0.040550542441629776,0.0018109057196060191,0.5513355005964391,0.3675622330234526
1.4199999999999544,0.9570203760353638,0.04114377552251967,0.0018358484421194562,0.5523820581623657,0.3682601675244096
1.4399999999999522,0.9563504487155603,0.04176883506805882,0.0018807162163839717,0.5534042110268934,0.36894182397163544
1.45999999999995,0.9558519857675215,0.04228567553469287,0.0018623386977882233,0.5544025952177368,0.3696076600519851
1.4799999999999478,0.9555495147495319,0.04267322187178489,0.0017772633786862309,0.5553778826128029,0.3702580613251441
1.4999999999999456,0.9546201323033278,0.04346264186401729,0.0019172258326579203,0.5563306731451061,0.3708934505556897
1.5199999999999434,0.9519014399974508,0.04530579156662225,0.0027927684359296706,0.5572614931114219,0.3715142908595878
1.5399999999999412,0.9518395246002901,0.04558474712309953,0.002575728276613563,0.5581709480654361,0.3721209341896294
1.559999999999939,0.9523079722554154,0.045526368650067796,0.0021656590945200076,0.5590596551042817,0.37271369035578267
1.5799999999999368,0.9504467458163922,0.04685723369019938,0.0026960204934115732,0.5599281230752059,0.37329294805822066
1.5999999999999346,0.9487950301693722,0.04802470826152148,0.003180261569109263,0.5607768088657891,0.3738591197737906
1.6199999999999324,0.9481910832458679,0.04861128684703724,0.00319762990709718,0.5616062447348813,0.3744125155426168
1.6399999999999302,0.9481004025025328,0.04891467174698486,0.0029849257504843355,0.5624169704949519,0.3749534118477474
1.659999999999928,0.9479002807192274,0.04926980854241919,0.002829910738356024,0.5632094546882124,0.37548213144881726
